Ajuste Fecha;Dia Semana;Sabor 1;Sabor 2;Sabor 3;Sabor 4;Sabor 5;Sabor 6;Sabor 7;Sabor 8;Sabor 9;Sabor 10;Sabor 11;Sabor 12;Sabor 13;Sabor 14;Sabor 15;Sabor 16;Sabor 17;Sabor 18;Sabor 19;Sabor 20;Sabor 21;Sabor 22;Sabor 23;Sabor 24;Sabor 25;Sabor 26;Sabor 27;Sabor 28;Sabor 29;Sabor 30;Sabor 31;Sabor 32;Sabor 33;Sabor 34;Sabor 35;Sabor 36;Sabor 37;Sabor 38;Sabor 39;Sabor 40;Sabor 41;Sabor 42;Sabor 43;Sabor 44;Sabor 45;Sabor 46;Sabor 47;Sabor 48;Sabor 49;Sabor 50;Sabor 51;Sabor 52;Sabor 53;Sabor 54;Sabor 55;Sabor 56;Sabor 57;Sabor 58;Sabor 59;Sabor 60;Sabor 61;Sabor 62;Sabor 63;Sabor 64;Sabor 65;Sabor 66;Sabor 67;Sabor 68;Sabor 69;Sabor 70;Sabor 71;Sabor 72;Sabor 73;Sabor 74;Sabor 75;Sabor 76;Sabor 77;Sabor 78;Sabor 79;;Total Cantidad
29/1/23 0:00;Martes;-24,88;;-51,56;;;-22,26;-15,1;-5,09;-22,99;-17,67;-25,84;;-34,49;-17,92;;-24,24;;-14,45;-34,41;-54,93;-23,96;-47,84;-30,84;-22,92;-38,56;;-75,91;-32,22;-37,57;;;-27,72;-29,94;;-56,35;-44,6;;;-36,92;-24,74;-22,43;-24,76;;-27,79;;-21,59;-36,48;;-8;-8;-25,99;-14,63;;;;;;;;;-126;;-60;;;-24;;-12;-12;;-4,1;-5,07;-50,78;-53,05;;-9;-11;-35,34;-5,33;;-1.493,26
30/1/23 0:00;Miércoles;-26,39;;-16,53;;;-23,24;-15,1;-10,15;-22,95;-23,33;-34,99;;-12,08;-11,54;;-25,86;;-10,13;-17,67;-26,84;-12,51;-28,14;-20,23;;-32,5;;-37,56;-19,34;-48,81;;-27;-22,05;-31,05;;-23;-31,95;;;-16,04;-18,33;-22,48;-6,67;;-23,41;;-6,97;-10,33;-4;-8;-12;;-6,21;;;;;;;;;-90;;-20;;;-24;;-12;-24;-1,01;-3,11;-3,06;-32,24;-24,6;;-1;-2;-18,86;-5,2;;-1.006,46
31/1/23 0:00;Jueves;-16,28;;-16,91;;;-17,5;-15,09;-5,1;;-10,77;-15,71;;-5,44;-11,01;;-4,6;;-9,54;-16,93;-27,24;-12,54;-16,14;-5,97;-10,9;-16,91;;-49,9;-19,42;-15,6;;;-22,19;-25,13;;-23,54;-19,11;;;-21,3;-10,04;;-19,54;;-18,22;;-6,53;-16,61;-4;;-4;-16,24;-14,91;;;;;;;;;-36;;;;;-12;;-48;-24;;-3,1;-2,04;-17,43;-24,83;;-3;-2;-25,44;-10,69;;-749,39
1/2/23 0:00;Viernes;-4,88;;-16,97;;;-12,35;;-5,11;-12,13;-11,02;-9,66;;-11,9;-11,07;;-9,12;;-4,9;-5,19;-27,25;-6,04;-17,41;-4,69;-13,07;-6,04;;-22,24;-19,16;-21,83;;;-16,68;;;-13,53;-6,25;;;-10,8;;-18,22;;;-5,75;;-15,24;-16,37;-8;;-4;-5,64;;;;;;;;;;-108;;;;;-12;;-12;-12;;-1,03;-2,02;-29,17;-5,28;;;-1;-18,76;;;-573,77
2/2/23 0:00;Sábado;-5,3;;-23,69;;;-5,76;-25,1;-15,19;;-22,48;-20,74;;-16,87;-5,35;;-9,91;;-5,21;-5,81;-11,12;;-15,87;-17,38;-12,53;-21,6;;-33,45;;-5,38;;;;-21,96;;-30,58;-6,35;;;-5,19;-8,89;-11,39;;;;;;-17;;;;-15,7;-20,19;;;;;;;;;;;;;-12;;;;;-1,01;;-3,07;;-26,86;;-2;-1;-6,41;-21,36;;-489,7
3/2/23 0:00;Domingo;-15,44;;-5,91;;;-17,94;-25,11;-10,12;-11,6;-11;-16,28;;-5,87;-22,12;;-10,03;;-10,32;-16,63;-38,98;-6,38;-16,88;-27,66;;-26,46;;-27,14;-27,23;-37,57;;;-11,43;-6,24;;-11,08;-6,26;;;-10,76;-10,29;-11,99;-6,44;;-19,41;;-11,58;-5,42;;;-8;-16,09;-4,69;;;;;;;;;-90;;;;;-12;;;-24;;-3,05;-1,01;-46,69;-17,56;;-3;-6;-6,14;-10,72;;-746,52
4/2/23 0:00;Lunes;-10,08;;-27,4;;;-18,6;-15,06;-10,08;-16,8;-22,59;-22,14;;-29,32;-10,96;;-14,15;;-14,66;-28,87;-39,71;-5,93;-53,39;-10,94;-11,82;-32,53;;-49,57;-25,85;-21,56;;;-16,99;-22,57;;-34,51;-38,63;;;-31,44;-23,89;-24,75;-12,29;;-17,95;;-7,08;-23,02;-8;;-4;-5,97;-15,18;;;;;;;;;-18;;;;;-24;;-12;-12;-3,02;-1,04;-1,06;-22,59;-17,94;;-4;-3;-24,82;-5,73;;-927,48
5/2/23 0:00;Martes;-47,96;;-45,9;;;-40,9;-10,04;-5,04;-11,78;-51,4;-22,23;;-28,29;-10,62;;-32,26;;-14,52;-33,03;-62,47;-25,18;-39,85;-21,82;-9,96;-42,9;;-73,43;-47,77;-52,19;;;-23,69;-42,8;;-52,59;-50,8;;;-21,1;-11,63;-36,32;-25,38;;-36,63;;-13,71;-28,3;-8;;-12;-17,28;-31,12;;;;;;;;;-90;;;;-36;-12;;-36;;-6,1;-5,11;-7,23;-52,19;-55,53;;-7;-7;-19,08;-15,74;;-1.489,87
6/2/23 0:00;Miércoles;-27,21;;-28,73;;;-15,17;-15,07;-15,17;-23,76;-22,48;-40,77;;-33,21;-16,24;;-10,11;;-4,97;-21,48;-16,63;-12,61;-34;-11,68;-17,43;-27,48;;-32,93;-6,61;-31,67;;;-35,03;-20,09;;-24,13;-18,79;;;-26,69;-5,72;-11,99;-6,48;;-26,8;;-20,01;-22,38;-4;-16;-8;-9,59;-11,91;;;;;;;;;-54;-11,28;-40;;-12;-24;;;-24;-1,01;-1,03;-2,02;-34,41;-18,36;;-3;-3;-24,36;;;-985,49
7/2/23 0:00;Jueves;-6,25;;-21,85;;;-18,27;-5,02;-5,05;-6,12;-5,41;-11,75;;-22,6;;;-9,29;;-15,63;;-17,3;-5,45;-5,27;-10,25;;-11,5;;-17,86;-12,93;-20,18;;;-5,86;-14,29;;-24,24;-6,23;;;-16,04;-11,22;;-6,09;;-11,92;;;-11,82;-4;;-4;-4,52;-5,56;;;;;;;;;-72;-15,79;-20;;-12;-12;;;-12;;-1,04;;-12,41;-17,15;;-1;-1;-12,2;-16,71;;-559,07
8/2/23 0:00;Viernes;-11,97;;-15,62;;;-18,45;-15,08;;-18,07;-21,73;-11,29;;;-16,37;;-4,65;;-10,1;-11,07;-11,55;;-16,6;-5,61;-5,76;-21,88;;-45,19;-20,67;-25,17;;;-28,44;-19,4;;-18,61;-18,62;;;-22,15;-6,79;-25,29;-12,11;;-7,25;;;-15,92;-4;-4;-4;-5,56;-14,81;;;;;;;;;-36;-5,37;-20;;-12;-24;;;;;;;-15,7;-12,02;;-2;-2;-13,06;-5,62;;-661,55
9/2/23 0:00;Sábado;-6,65;;-16,38;;;;-20,09;-5,04;;-16,16;-15,93;;-10,55;;;-5,62;;-5,14;-16,19;-21,85;;-17,23;;-18,2;-13,79;;-25,77;-13,46;-15,07;;;-11,56;-9,18;;-5,9;-19,61;;;-5,36;-12,4;-11,96;;;-17,32;;-26,44;-15,61;-4;-4;;-17,13;-9,81;;;;;;;;;-18;-10,81;;;;;;;;-1,02;-1,03;;-34,24;-11,67;;-3;;-5,39;-11,15;;-509,71
10/2/23 0:00;Domingo;-11,26;;-27,9;;;-22,38;-5,03;-10,14;-5,59;-21,12;-16,54;;-21,4;-5,28;;-10,08;;-5,01;-22,96;-33,1;-18,19;-16,02;-12,27;-12,06;-20,71;;-39,78;-19,78;-21;;;-17,65;-8,92;;-24,68;-18,99;;;-15,58;-12,41;-10,86;-12,73;;-17,19;;;-11,15;;;;-5,01;-11,63;;;;;;;;;-54;-6,21;;-9;;-12;;-36;;-5,1;-1,04;-1,01;-21,81;-24,41;;-1;-6;-12,72;;;-734,7
11/2/23 0:00;Lunes;-33,08;;-26,05;;;-16,96;-25,12;-10,03;-11,12;-49,08;-32,93;-27;-34,08;-27,54;;-38,36;;-16,08;-32,99;-61,95;-6,07;-51,32;-39;-10,28;-39,75;;-64,21;-25,44;-31,88;;;-41,2;-41,65;;-41,06;-56,61;;-27;-16,75;-17,73;-16,36;-24,36;;-41,01;;-25,37;-31,51;-8;;-8;-17,72;-21,57;;;;;;;;;-36;-28,79;;;-12;-36;;-12;-36;-5,05;-6,18;-2,06;-56,37;-30,07;;-4;-5;-29,44;-11,73;;-1.456,91
12/2/23 0:00;Martes;-26,98;;-50,18;;;-40,58;-5,02;-10,07;-16,89;-21,47;-31,52;;-46,63;-22,44;;-25,87;;-21,9;-43,12;-58,5;-23,13;-41,04;-16,01;-15,06;-35,18;;-65,25;-18,79;-58,05;;;-29,45;-32,16;;-43,52;-36,38;;;-33,43;-18,69;-52,31;-18,09;;-44,21;;-21,06;-32,56;-12;-4;-4;-11,32;-29,31;;;;;;;;;-36;-17,57;;;-12;;;-24;-24;-5,05;-6,14;-9,44;-44,64;-37,02;;-7;-3;-50,48;-23,84;;-1.416,35
13/2/23 0:00;Miércoles;-25,4;;-25,36;;-27;-23,92;-10,06;-20,09;-12,09;-37,27;-31,34;;-11,82;;;-10,58;;-10,95;-11,98;-40,91;-5,29;-39,41;-15,94;-6,55;-33,7;;-58,2;-37,24;-31,69;;;-35,22;-40,26;;-38,6;-45,58;;;-16,61;-10,49;-33,33;-12,89;;-26,16;;-13,32;-10,55;;-4;-4;-22,08;;;;;;;;;;-72;-5,89;;-9;-12;;;-12;;-1,01;-2,05;;-45,13;-18,15;;-2;-4;-11,57;-16,61;;-1.051,29
14/2/23 0:00;Jueves;-25,36;;-27,01;;-27;-11,18;-20,09;-10,11;-11,57;-5,29;-22,75;;-17,13;-21,78;;-9,73;;-5,75;-16,61;-18,23;-6,42;-17,77;-20,36;-10,46;-10,74;;-37,11;-6,63;-42,89;;;-30,05;-20,35;;-24,19;-20,19;;;-5,77;-10,81;-12,01;-6,33;;-6,83;;-6,1;-5,08;;;;-12,01;-15,23;;;;;;;;;-54;-6,61;;;;-24;;;-24;;-2,06;;-33,75;-24,41;;;-2;-17,87;-5,35;;-770,97
15/2/23 0:00;Viernes;-10,67;;-11,15;;;-15,77;-10,06;-5,06;-5,94;-10,45;-5,72;;-28,12;;;-15,37;;-5,12;-5,42;-19;-4,63;-21,67;-5,1;-6,56;-26,56;;-27,21;-12,52;-5,01;;;-5,89;;;-19,39;-14,53;;;-11,31;;-10,29;-12,28;;-12,95;;-5,28;-16,56;-4;;-8;;;;;;;;;;;-54;;;;-12;;;;;-3,05;-3,11;-6,2;-30,39;-12,2;;-2;-4;;-5,42;;-509,96
16/2/23 0:00;Sábado;-15;;-20,83;;;-5,93;-10,06;;-16,32;-10,8;-17,21;;-10,97;-5,74;;-11,15;;;-10,83;-22,55;;-33,92;-10,49;-9,36;-17,58;;-28,99;-11,81;-11,15;;;-11,78;-14,53;;-17,81;-6,73;;;-17,13;-10,84;-11,62;;;-23,17;;;-5,78;;;;-4,51;-4,71;;;;;;;;;-54;-11,69;;;;-12;;-12;;-1,02;-3,11;-1,01;-5,88;-12,37;;;-1;-11,94;-4,58;;-539,9
17/2/23 0:00;Domingo;-15,45;;-5,39;;;-17,05;-10,05;-5,05;;-28,39;-11,59;;-16,35;-5,78;;-5,2;;-17,24;-18;-30,92;-15,81;-11,41;-10,31;;-9,98;;-27,44;-11,72;-15,84;;-27;;-5,98;;-24,98;-7,18;;-9;-5,93;-11,71;-12,6;-6,75;;;;;-10,12;-16;-8;-16;-17,66;;;;;;;;;;-108;-16,75;;-9;;-36;;-12;-24;;-1,06;;-11,58;-12,48;;-4;-2;;;;-704,75
18/2/23 0:00;Lunes;-16,1;;-33,35;;;-23,91;-25,16;-10,1;-5,64;-5,74;-16,52;;-12,97;-5,6;;-11,1;;-11,88;-6,3;-24,8;-5,5;-23,13;-10,22;-27,26;-10,15;;-32,74;-36,34;-32,87;;;-23,57;-25,42;;-18,44;-13,94;;;-27,42;-11,54;-6;-13,59;;-12,98;;-6,95;-5,67;-16;-4;-4;-5,89;-16,78;;;;;;;;;-54;;-20;;-12;-24;;-24;-24;-1,02;-3,1;-2,08;-23,06;-30,52;;-2;-3;-25,58;-6,2;;-854,13
19/2/23 0:00;Martes;-38,84;;-26,94;;;-6,04;-10,08;-4,76;-11,08;-15,81;-22,8;;-29,67;-11,05;;-15,46;;-5,86;-33,97;-43,85;-4,75;-29,53;-25,27;-5,95;-26,72;;-48,37;-12,53;-32,28;;;-29,37;-14,8;;-19,21;-27,89;;;-33,34;;-15,91;-13,31;;-24,44;;-14,18;-39,36;-4;-4;-8;-12,39;-20,37;;;;;;;;;-108;-17,43;-20;;-24;-24;;-36;-12;-3,06;-5,2;-10,17;-41,02;-36,85;;-6;-9;-18,49;-24,41;;-1.137,81
20/2/23 0:00;Miércoles;-17,39;;-39,39;;;-24,35;-25,19;-5,06;-18,04;-22,92;-22,21;;-30,49;-29,17;;-21,27;;-11,09;-18,92;-35,96;-10,4;-34,44;-10,39;;-32,26;;-43,73;-24,55;-59,41;;-27;-29,41;-30,79;;-37,88;-28,48;;;-21,32;-23,02;-11,59;-6,23;;-19,33;;-12,48;-36,45;-4;;-4;-18,35;-26,08;;;;;;;;;-18;-5,68;;-9;-12;-24;;;-12;-5,04;-7,15;-1,02;-41,32;-38,11;;-5;-7;-25,09;-18,97;;-1.102,42
21/2/23 0:00;Jueves;-10,25;;-28,82;;;-29,88;-25,17;-20,15;-11,17;-24,49;-28,26;;-36,62;-5,57;;-33,58;;-11,38;-23,01;-36,02;-21,53;-33,86;-18,32;-17,12;-31,8;;-53,63;-37,38;-37,87;;;-29,43;-26,87;;-25,46;-28,35;;;-23,08;-11,57;-36,7;-11,51;;-17,79;;-14,58;-19,04;;-4;;-11,07;-14,95;;;;;;;;;-108;-16,46;;-18;;-12;;-12;;-1,01;-3,11;-2,08;-48,09;-18,89;;-5;-1;-17,81;-6,24;;-1.119,97
22/2/23 0:00;Viernes;-5,83;;-17,76;;;-5,77;-10,03;;-12,26;-17,42;-26,73;;-17,74;-6,12;;-5,46;;-5,79;-6,5;-17,73;;-28,03;-10,28;-11,77;-22,16;;-27,67;-6,36;-10,93;;;-17,67;-15,32;;-18,57;-20,63;;;-16,62;;-11,19;-7,03;;-17,67;;;-11,89;-4;;-4;-6,37;;;;;;;;;;-36;-4,87;;;;-12;;;-12;;-1,02;-1,01;;-25,33;;-1;;-19,17;-12,34;;-548,04
23/2/23 0:00;Sábado;-5,95;;-10,92;;;-11,19;-10,02;-10,11;;-5,99;-11,53;;;;;;;;-6,24;-5,65;;-5,75;-6,07;;-21,98;;-22,63;-12,22;-11,88;;;;-5,8;;;-6,9;;;-17,24;;-13,68;-5,92;;;;;;-4;;;;-4,88;;;;;;;;;-36;-5,79;;-9;;-36;;;-12;-1,02;;-2,03;-11,89;-6,59;;-3;-6;-6,34;;;-352,21
24/2/23 0:00;Domingo;-16,85;;-23,18;;;-17,55;-15,13;-10,1;-11,58;-19,06;-26,99;;-26,04;;;-16,96;;-17,02;-11,97;-36,51;-10,56;-22,99;-21,35;-5,98;-5,19;;-32,99;-19,51;-16,34;;;-17,99;-20,1;;-32,68;-21,22;;;-23,22;-30,09;-13,03;-5,88;;-17,55;;-14,3;-13,34;-4;;;-5,33;-16,48;;;;;;;;;-72;-11,4;;;-12;;;-36;-12;-1,05;-2,04;-2,05;-16,88;-25,59;;-1;;-13,3;-12,16;;-836,53
25/2/23 0:00;Lunes;-27,23;;-28,74;;-27;-23,74;-25,09;-15,15;-5,54;-29,01;-23,42;;-17,36;-17,72;;-22,62;;-10,41;-18,8;-37,9;-10,71;-28,93;-11,01;-7,22;-30,74;;-61,45;-12,16;-44,61;;-27;-29,78;-21,67;;-25,9;-28,63;;;-16,98;-12,36;-31,97;-6,48;;-24,72;;-6,21;-24,71;-8;-4;-8;-17,03;-20,17;;;;;;;;;;-15,9;;;;-24;;-24;-48;-4,05;-3,1;-3,07;-55,17;-19,27;;-2;-3;-19,86;-6,26;;-1.077,85
26/2/23 0:00;Martes;-39,47;;-33,6;;;-46,62;-20,01;;-22,09;-28,06;-23,65;;-38,52;-44,59;;-33,56;;-21,66;-45,62;-60,57;-14,3;-40,89;-34,5;-30,97;-47,94;;-88,01;-37,37;-69,17;;;-36,7;-29,58;;-44,55;-28,17;;-27;-51,55;-11,81;-16,76;-30,4;;-23,65;;-27,92;-43,64;-16;-12;-24;-22,28;-15,68;;;;;;;;;-144;-10,83;-40;;;-24;;;-24;-2,05;-2,04;-3,11;-36,34;-45,68;;-7;-4;-32;-3,15;;-1.661,06
27/2/23 0:00;Miércoles;-11,98;;-17,2;;;-5,24;-15,13;-15,17;-11,75;-17,4;-17,41;;-15,75;-12,27;;-5,26;;-11,28;-6,77;-30,16;-9,56;-35,42;-11,45;;-29,3;;-38,67;-5,82;-11,74;;;-19,55;-21,36;;-26,11;-27,82;;-27;-5,59;;-11,7;;;-18,48;;-6,97;-5,76;-4;-4;-4;-11,99;-6,16;;;;;;;;;-36;-10,79;-20;;-24;;;;;-1,01;-1,03;-3,04;-30,5;-19,68;;-2;-2;-12,01;-6,57;;-703,85
28/2/23 0:00;Jueves;-12,7;;-33,97;;;-24,73;;-5,05;;-31,22;-18,38;;-5,35;;;-10,42;;-10,61;;-17,75;-9,76;-17,07;-5,94;-14,85;-23,15;;-33,77;-25,57;-17,78;;;-5,92;-16,22;;-20,27;-27,9;;;-5,92;-6,06;-11,46;-6,77;;-21,85;;-13,61;-12,1;-4;;;-11,03;-11,74;;;;;;;;;;-21,93;;;;-12;;-12;-12;-2,05;-1,02;;-24,76;-12,52;;-3;;-18,65;-18,93;;-631,78
1/3/23 0:00;Viernes;-11,07;;;;;-11,69;-5,05;-5,05;;-5,13;-5,51;-27;-16,05;-12,17;;-5,84;;;-20,01;-23,57;;-17,31;-5,57;-5,65;-5,97;;-34,49;;-29,15;;;-18,9;-5,56;;-25,76;-6,53;;-27;-16,67;;-17,35;-12,92;;;;;-11,2;;;-4;;-13,41;;;;;;;;;-108;;;;;-12;;;;-1,03;;-1,05;-24,24;-13,23;;-2;;;-12,62;;-579,75
2/3/23 0:00;Sábado;-5,14;;-10,99;;;-6,01;-20,02;-20,21;-10,17;-5,64;-20,43;;;-5,36;;-11,25;;-5,36;;-23,64;-16,28;-16,58;-4,46;;-17,92;;-27,72;-18,29;-23,95;;;-12,64;-16,46;;-13,19;-14,25;;;-5,88;-12,5;-11,34;-5,89;;-25,27;;-13,84;-11,83;;-4;;-10,76;-4,69;;;;;;;;;-18;;-40;;-12;-12;;;;-2,03;-4,12;-1,02;-11,98;-18,6;;;-1;-18,8;;;-571,51
3/3/23 0:00;Domingo;-17,13;;-33,82;;-27;-30,38;-30,22;-15,24;-17,08;-39,89;-28,56;;-21,23;-16,92;;-24,74;;-22,19;-36,5;-29,1;-9,11;-38,92;-23,55;-12,92;-18,05;;-59,23;-30,41;-40,5;;;-30,1;-35,04;;-13,27;-25,79;;-81;-19,07;-23,73;-24,28;-5,83;;-29,26;;-6,18;-10,76;-4;;;-17,07;-11,2;;;;;;;;;-90;-16,7;;-27;-12;;;-24;-24;-2,04;-2,16;-5,11;-41,57;-26,13;;-4;-3;-19,19;-6,17;;-1.262,34
4/3/23 0:00;Lunes;-11,77;;-17,65;;;-29,29;-10,1;-5,08;-11,02;-17,32;-10,93;;-38,52;-12,31;;-20,29;;-18,67;-29,6;-51,89;-8,33;-34,8;-30,11;-23,63;-23,69;;-50,86;-18,27;-43,99;;;-31,81;-17,1;;-46,03;-25,94;;;-23,59;-12,26;-11,79;-6,87;;-24,04;;-21,26;-39,23;-8;;-4;-5,77;-23,48;;;;;;;;;-90;-10,84;;;;-24;;-12;;-3,06;-2,05;-2,07;-30,24;-13,18;;-4;-3;-17,84;-13,52;;-1.045,09
5/3/23 0:00;Martes;-39,9;;-35,98;;;-17,36;-20,08;-5,08;-11,17;-29,28;-41,19;-27;-21,78;-28,12;;-29,52;;-19,8;-35,39;-41,36;-19,82;-49,61;-21,7;-18,27;-47,77;;-96,13;-47,94;-46,67;;;-37,52;-34,55;;-39,43;-44,75;;;-39,34;-18,08;-40,48;-37,44;;-53,6;;-19,63;-35,23;;-4;-8;-10,51;-21,43;;;;;;;;;-108;-16,56;;;-24;-24;;-12;-24;-2,05;-3,1;-9,35;-67,32;-44,1;;-5;-7;-17,58;-12,37;;-1.571,34
6/3/23 0:00;Miércoles;-14,94;;-22,59;;;-11,76;-20,15;-15,2;-6,02;-31,22;-20,53;;-21,56;-12,34;;;;-6,77;-23,05;-35,75;-15,83;-28,7;-18,95;-5,59;-17,72;;-35,79;-11,88;-28,28;;;-19,23;-21,61;;-13,25;-17,95;;;-16,49;-11,65;-5,96;;;-12,81;;-7,95;-12,07;-4;;;-17,36;-5,97;;;;;;;;;-54;-10,83;-40;;;-12;;-24;-24;-2,04;-4,18;-2,02;-25,74;-18,9;;-4;-2;-12,36;;;-806,99
7/3/23 0:00;Jueves;;;-11,31;;;-28,88;;;;-12,69;-10,63;;-5,41;;;-15,92;;-18,42;-11,93;-17,3;;-11,27;-10,85;-11,41;-16,59;;-17,69;-32,49;-17,33;;;-6,29;-11,59;;-31,55;-12,89;;;-10,91;-17,79;-12,16;;;-11,92;;-14,94;-11,01;;;;-5,35;-17,61;;;;;;;;;;-15,89;-180;;;;;;;-1,02;-1,06;-1;-29,82;-17,89;;-3;-3;-12,85;-17,29;;-696,95
8/3/23 0:00;Viernes;-17,33;;-22,96;;;-24,69;-5;;-22,91;-5,79;-6,16;;-10,7;-5,81;;-5,48;;-11;-6,49;-23,31;-15,26;-17,26;-6,37;-5,92;-11,01;;-36,02;-5,84;-23,29;;;-31,4;-11,61;;-13,16;-18,55;;;-11,51;-5,98;-16,95;-18,83;;-21,81;;-14,66;-12,14;-8;-3;-8;;-4,43;;;;;;;;;-126;;-300;;;-24;;-24;;;-1,03;-1,08;-11,79;-6,33;;-4;-2;-12,55;-5,74;;-1.007,15
9/3/23 0:00;Sábado;-23,59;;-43,23;;;-5,64;-25,05;-20,33;-5,64;-19,21;-34,16;;-32,45;-11,42;;-11,48;;-5,4;-24,18;-22,9;-5,46;-17,63;-11,56;-11,69;-17,95;;-22,21;-5,76;-40,71;;;-5,76;-21,2;;-38,31;-12,29;;;-22,67;-5,64;-23,15;;;-19,34;;-6,65;-12,02;-8;-4;;-11,36;-12,58;;;;;;;;;-18;-6,46;-220;;;;;-12;-12;;-1,02;-1,06;-30,76;-24,24;;-5;-2;-24,8;-5,32;;-983,28
10/3/23 0:00;Domingo;-27,38;;-30,29;;;-22,73;-25,16;-15,24;-18,32;-16,35;-12,44;;-16,3;-11,61;;-17,59;;-23,28;-16,92;-41,52;-5,57;-23,2;-23,72;-11,37;-28,11;;-46,64;-25,95;-22,38;;;-25,59;-20,89;;-31,31;-43,83;;;-18,51;-18,27;-11,15;-5,89;;-12,02;;-21,24;-26,14;;;;-23,2;-12,8;;;;;;;;;-54;-16,64;-80;;;-12;;;-24;-4,12;-1,02;-1,04;-29,21;-18,38;;-3;;-6,58;-5,7;;-1.008,60
11/3/23 0:00;Lunes;-24,52;;-54,1;;-27;-40,28;-20,05;-5,08;-11,67;-42,65;-46,35;;-39,27;-23,38;;-17,04;;-6,09;-28,19;-60,46;-9,74;-60,1;-16,28;-11,66;-43,05;;-97,32;-48,46;-58,66;;;-36,26;-38,82;;-54,98;-37,88;;;-25,52;-17,62;-36,01;-12,16;;-35,23;;-13,94;-31,86;;;-4;-12,07;-24,07;;;;;;;;;-54;-16,85;-140;;-12;-36;;-24;-12;-2,04;-4,07;-5,09;-58,12;-36,26;;-5;-11;-22,58;-21,86;;-1.632,69
12/3/23 0:00;Martes;-31,76;;-44,29;;-27;-22,55;-25,04;-10,2;-17,53;-29,99;-31,82;-27;-33,85;-24,94;;-36,2;;-24,94;-40,92;-69,92;-30,98;-76,72;-33,33;-24,21;-46,61;;-107,33;-26,47;-59,5;;-27;-43,86;-28,24;;-58,03;-51,56;;;-54,27;-23,17;-68,03;-37,12;;-34,47;;-28,01;-49,6;-4;-8;-4;-37,13;-19,63;;;;;;;;;-36;-36,4;;-9;;;;-12;-12;-4,11;-2,14;-5,16;-70,5;-41,99;;-8;-5;-40,99;-17,63;;-1.780,14
13/3/23 0:00;Miércoles;-26,16;;-30,33;;;-32,76;-10,04;-10,17;-5,31;-24,51;-31,88;;-21,53;-17,58;;-17,4;;-17,11;-21,37;-23,31;-15,69;-16,14;-16,55;-18,01;-27;;-29,62;-13,57;-23,74;;;-11,91;-5,67;;-26,1;-25,91;;;-13,11;-5,17;-5,82;-6,29;;-31,74;;;-30,34;-4;;-16;-4,84;-12,05;;;;;;;;;-36;-5,66;-20;-9;-24;-24;;;-12;-4,07;-1,05;-3,11;-36,03;-18,06;;-6;-4;-11,99;-10,67;;-874,37
14/3/23 0:00;Jueves;-14,33;;-12,7;;;-16,63;-15,04;-5,05;-11,78;;;;-10,64;;;;;;-6,59;-5,15;;-11,01;-11,32;;-5,91;;-20,91;-7,45;-16,03;;;-18,08;-17,31;;-11,62;-12,07;;;-5,58;-16,98;;-5,81;;-13,18;;-7,3;-12,45;;;-4;-5,49;;;;;;;;;;-36;-5,74;;;;;;-12;;-1,01;-1,04;-4,11;-11,85;-6,15;;-2;-2;-11,45;-10,44;;-404,2
15/3/23 0:00;Viernes;-11,13;;-12,97;;;-5,57;-5,04;-5,12;-6,12;-13,28;-17,6;;-11,03;-16,78;;-6,18;;-17,18;-16,48;-25,28;-5,43;-17,61;-11,44;-15,16;-14,48;;-17,24;-26,5;-11,61;;;-18,2;-17,04;;-36,16;-6,44;;;-14,91;;-34,31;-11,78;;-24,13;;-7,51;-12,28;-4;-4;-4;;-16,62;;;;;;;;;-108;-5,12;-20;;-12;;;-12;-12;;-5,08;-2,04;-16,8;-17,79;;-1;-1;-11,36;;;-724,8
16/3/23 0:00;Sábado;-11,16;;-17,96;;;-22,87;-10,03;-10,1;-5,77;-6,12;-5,1;;-18,08;-5,63;;-23,05;;-6,57;-23,72;-26,25;-4,81;-5,33;-20,27;-12,65;-17,55;;-37,74;-20,25;-9,99;;-27;-5,97;-6,02;;-6,3;-43,89;;;-15,96;-6,51;-5,4;-13,43;;-29,74;;-14,18;-5,82;;-4;;-11,2;-15,25;;;;;;;;;-18;-4,97;;-18;;-12;;-12;-12;-1,04;-1,03;-2,03;-30,31;-24,32;;-2;-1;-22,92;-14,06;;-707,35
17/3/23 0:00;Domingo;-5,83;;-12,4;;;-6,2;-15,09;-5,08;-11,66;-11,9;-21,97;;-23,33;-5,48;;-11,8;;-6,27;;-21,56;-5,39;-17,54;-5,53;-5,46;-17,71;;-27,39;-12,55;-15,3;;;-18,87;-16,6;;-31,4;-11,9;;;-10,63;-11,31;-7,47;-6,72;;-20,11;;-7,04;-16,78;;;-4;;-5,12;;;;;;;;;-54;-15,71;;;-12;;;-12;;;;-2,07;-11,94;-17,93;;-1;-3;;;;-563,04
