rain_1h;temp;dew_point;feels_like;temp_min;temp_max;pressure;humidity;wind_speed;wind_deg;wind_gust;clouds_all;Dia Semana_Domingo;Dia Semana_Jueves;Dia Semana_Lunes;Dia Semana_Martes;Dia Semana_Miércoles;Dia Semana_Sábado;Dia Semana_Viernes;weather_main_Clear;weather_main_Clouds;weather_main_Drizzle;weather_main_Mist;weather_main_Rain;weather_description_broken clouds;weather_description_few clouds;weather_description_fog;weather_description_heavy intensity rain;weather_description_light intensity drizzle;weather_description_light rain;weather_description_mist;weather_description_moderate rain;weather_description_overcast clouds;weather_description_scattered clouds;weather_description_sky is clear;weather_description_thunderstorm with light rain;weather_description_thunderstorm with rain;Estacion_Invierno;Estacion_Otoño;Estacion_Primavera;Estacion_Verano;EsFeriado;Sabor 1;Sabor 2;Sabor 3;Sabor 4;Sabor 5;Sabor 6;Sabor 7;Sabor 8;Sabor 9;Sabor 10;Sabor 11;Sabor 12;Sabor 13;Sabor 14;Sabor 15;Sabor 16;Sabor 17;Sabor 18;Sabor 19;Sabor 20;Sabor 21;Sabor 22;Sabor 23;Sabor 24;Sabor 25;Sabor 26;Sabor 27;Sabor 28;Sabor 29;Sabor 30;Sabor 31;Sabor 32;Sabor 33;Sabor 34;Sabor 35;Sabor 36;Sabor 37;Sabor 38;Sabor 39;Sabor 40;Sabor 41;Sabor 42;Sabor 43;Sabor 44;Sabor 45;Sabor 46;Sabor 47;Sabor 48;Sabor 49;Sabor 50;Sabor 51;Sabor 52;Sabor 53;Sabor 54;Sabor 55;Sabor 56;Sabor 57;Sabor 58;Sabor 59;Sabor 60;Sabor 61;Sabor 62;Sabor 63;Sabor 64;Sabor 65;Sabor 66;Sabor 67;Sabor 68;Sabor 69;Sabor 70;Sabor 71;Sabor 72;Sabor 73;Sabor 74;Sabor 75;Sabor 76;Sabor 77;Sabor 78;Sabor 79
5.24;1.2546448733630695;1.1992372070545279;1.4921772507786168;1.2081984897518878;1.3727868057239876;-1.0144156308327812;0.28205128205128205;0.9630931458699473;-0.3508771929824561;0.14736472189198682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;29.02;24.75;21.86;15.03;5.1;24.18;23.1;19.91;11.11;30.12;18.2;23.47;48.37;5.84;23.98;16.95;10.92;28.76;54.15;31.26;24.29;43.3;27.88;52.66;28.75;30.12;30.34;25.63;25.94;6.86;29.54;0.0;0.0;15.13;11.67;18.0;6.12;0.0;12.0;24.0;60.0;0.0;0.0;38.16;18.17;4.0;4.0;12.4;11.11;1026.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.2;1.0342038582967177;1.2174776239783438;1.2493369761973938;1.1456310679611652;0.801358234295416;-1.1522973670624745;0.23076923076923078;-0.03280609256004679;-0.08521303258145363;0.7126503817022197;0.95;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;16.56;30.84;23.06;5.0;5.12;53.12;34.89;26.25;17.35;16.91;18.12;29.87;42.94;24.0;52.2;33.86;17.33;23.94;59.94;13.27;44.09;24.14;39.99;36.12;3.41;30.5;30.81;26.5;45.21;22.92;29.81;4.0;8.0;11.45;21.44;35.0;12.7;400.0;72.0;12.0;48.0;2.25;3.15;24.92;49.55;2.0;4.0;13.91;12.1;1254.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.76;0.5042910339747403;0.9976630758362907;0.5678872193578798;0.8327939590075515;0.3550812515158866;-0.5991289729028685;1.0769230769230769;-0.6022261277094318;0.20050125313283207;0.14736472189198682;3.75;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;21.72;31.96;28.45;10.01;10.24;36.45;29.75;26.52;11.64;24.57;5.34;18.21;54.43;17.73;39.72;22.79;21.79;23.6;78.76;33.56;49.15;28.7;26.71;36.29;32.67;24.32;24.47;6.64;29.36;0.0;36.11;24.0;8.0;15.12;17.3;36.0;12.59;400.0;24.0;36.0;36.0;0.0;8.52;49.66;49.79;4.0;7.0;31.92;16.82;1258.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.64;0.7601492469287728;1.07982876343296;0.8714875956062036;0.6084142394822007;0.7324763521707494;-0.5022834676938992;0.9743589743589743;-0.4827182190978326;0.20050125313283207;0.14736472189198682;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.78;12.53;22.91;15.07;10.22;17.39;23.0;6.65;5.56;22.06;11.72;6.08;11.97;6.08;10.98;5.82;0.0;17.93;29.17;6.27;5.76;6.68;17.28;18.97;12.84;18.5;19.59;6.22;6.16;22.22;3.93;4.0;4.0;6.14;5.18;0.0;6.12;0.0;12.0;0.0;12.0;1.05;0.0;12.85;6.37;1.0;2.0;6.22;16.75;486.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.2;0.7640817975656838;1.3164659437113664;0.856000574172057;1.1477885652642936;0.20761581372786816;-0.7420007148246842;1.1794871794871795;-0.3632103104862333;-0.6015037593984962;0.14736472189198682;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.13;11.92;10.74;0.0;0.0;16.31;5.86;18.14;5.4;5.11;0.0;18.03;12.05;23.46;22.53;5.86;5.5;22.22;28.57;18.94;28.28;5.76;20.41;18.68;19.6;17.93;6.24;6.62;12.18;7.18;17.84;8.0;8.0;5.23;5.63;53.0;6.92;0.0;12.0;12.0;0.0;1.05;3.12;18.7;22.91;1.0;2.0;12.02;5.82;574.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.42;0.8256474121375837;1.2041287474325941;0.9165573416385846;1.2081984897518878;0.5588163958282807;-0.7386521583733812;1.0769230769230769;0.0;0.45112781954887216;0.14736472189198682;3.75;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;26.47;12.28;16.01;15.07;5.08;30.48;23.75;25.65;23.0;5.52;0.0;24.59;42.04;0.0;35.39;17.03;10.5;29.63;29.53;18.33;22.9;12.08;20.95;23.73;13.95;12.14;11.09;12.97;26.42;13.22;24.59;4.0;4.0;16.28;16.84;0.0;6.25;0.0;0.0;12.0;12.0;0.0;1.05;18.93;18.66;3.0;1.0;19.56;11.93;729.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.25838097384976005;0.14472167527094482;0.23710890567084594;0.009708737864077846;0.13291292747999042;0.5269052063063362;0.0;1.3239601640304626;0.40100250626566414;0.14736472189198682;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;30.19;10.95;10.02;10.14;16.78;23.69;6.34;0.0;16.85;21.68;11.96;30.15;12.3;22.55;16.69;0.0;17.01;41.97;0.0;11.71;5.96;16.68;6.26;12.95;18.6;17.47;0.0;6.83;13.66;17.66;0.0;8.0;6.07;11.31;54.0;0.0;200.0;12.0;12.0;0.0;1.11;2.06;24.5;29.65;3.0;2.0;6.28;11.48;630.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.19518876977220034;0.10229784844061746;0.16958433945714524;-0.17044228694714114;0.4637399951491635;0.2314443429569838;-0.1282051282051282;-0.11950790861159945;-0.10025062656641603;-0.5663025354597998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;17.58;18.41;16.49;5.0;0.0;17.13;11.88;6.83;12.1;11.18;10.97;18.24;17.88;6.19;23.42;8.83;15.57;35.18;51.06;24.91;29.09;5.84;20.84;41.63;19.86;12.14;11.51;19.76;12.2;6.1;17.6;8.0;0.0;11.46;12.98;18.0;19.34;0.0;0.0;12.0;24.0;0.0;1.09;24.6;24.78;4.0;5.0;13.3;5.58;709.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.48179313114291705;0.35592650280986;0.44836833689545447;0.06903991370010794;0.7256851806936703;-0.2511417338469496;0.10256410256410256;-0.11950790861159945;-0.3007518796992481;1.4253007634044397;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;33.69;12.47;21.51;5.03;10.24;35.82;53.96;43.1;5.89;17.37;5.65;18.42;54.94;11.65;23.25;28.14;5.75;24.8;72.76;24.87;28.72;47.89;32.72;38.39;27.58;18.53;27.87;18.96;11.85;7.27;18.06;8.0;8.0;5.48;10.58;90.0;12.66;0.0;48.0;36.0;12.0;5.48;2.15;36.93;29.83;6.0;5.0;26.44;17.15;1146.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.7375330896799617;0.41878508243453727;0.6707150857496984;0.4293419633225459;0.8944943002667961;-0.6943330288709783;-0.358974358974359;-0.6022261277094318;-0.7017543859649122;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.55;67.47;27.47;25.13;15.28;33.83;34.67;35.52;12.0;22.76;18.05;12.31;61.65;17.78;45.85;11.03;16.87;46.52;57.08;30.83;43.1;23.72;37.26;44.78;20.62;30.45;29.42;12.66;20.17;6.59;24.39;0.0;8.0;17.63;30.26;0.0;6.8;200.0;12.0;24.0;24.0;1.15;5.37;36.12;25.24;5.0;7.0;19.84;11.13;1149.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.5395308502369397;0.3236057640501169;0.48575301078021854;0.5620280474649408;0.5646373999514918;-0.6007704221436878;0.1794871794871795;0.48271821909783236;0.40100250626566414;0.2863327426482132;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;16.48;13.53;5.5;10.07;5.08;23.1;29.57;19.71;11.79;17.1;5.68;18.09;11.82;6.04;22.9;11.26;5.91;5.83;35.09;12.54;11.51;25.49;16.76;20.21;20.58;12.47;18.54;0.0;18.28;0.0;23.7;8.0;4.0;5.97;12.03;36.0;0.0;310.0;12.0;0.0;24.0;0.0;0.0;18.21;0.0;2.0;4.0;19.4;11.37;642.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.6303502424831456;0.244381096057706;0.5802954087628871;0.1294498381877024;0.9488236720834348;-0.43334259957905924;-0.6666666666666666;0.11950790861159924;-0.40100250626566414;0.14736472189198682;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;22.07;44.05;23.62;20.11;10.11;36.85;23.14;31.59;19.98;16.53;18.44;17.08;25.24;22.14;21.81;29.59;18.44;29.59;57.21;25.86;29.51;28.94;16.83;57.31;35.59;35.05;19.18;19.09;68.73;0.0;30.61;20.0;4.0;15.64;11.22;36.0;33.03;200.0;48.0;12.0;0.0;11.92;7.63;25.11;26.13;6.0;9.0;6.38;26.5;1172.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.66;1.0205898185410605;0.7261749656318671;1.0497652588639537;0.7281553398058253;1.2175600291050206;-0.7189547674834288;-0.23076923076923078;0.0;-0.5513784461152882;-0.5663025354597998;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;11.56;0.0;13.27;0.0;0.0;21.61;10.02;5.08;0.0;39.88;5.87;0.0;6.28;11.47;0.0;11.48;0.0;13.0;12.15;30.78;0.0;23.77;10.32;4.87;16.66;0.0;44.48;13.78;18.54;0.0;0.0;6.17;21.82;0.0;26.93;26.39;0.0;0.0;6.34;0.0;11.45;6.64;0.0;5.75;0.0;0.0;24.84;4.0;0.0;0.0;11.26;16.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.0;12.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.13;31.41;23.27;0.0;10.0;10.0;26.32;5.69
2.04;0.6060686688617644;0.9831967134305472;0.6814555077615596;0.7777777777777779;0.6723259762309;-0.6866729324137768;0.9230769230769231;0.11950790861159924;0.0;0.14736472189198682;3.75;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.99;0.0;11.88;0.0;0.0;11.52;5.03;5.08;0.0;6.02;0.0;0.0;6.42;0.0;0.0;23.1;0.0;16.74;0.0;13.31;6.08;16.88;16.51;11.32;12.3;0.0;23.6;7.15;9.91;0.0;0.0;13.31;10.67;0.0;11.86;0.0;0.0;0.0;5.24;0.0;12.31;0.0;0.0;11.93;0.0;0.0;23.68;4.0;0.0;0.0;15.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.42;0.0;0.0;0.0;0.0;0.0;120.0;120.0;0.0;1.04;0.0;24.28;12.1;0.0;0.0;20.0;6.55;10.45
1.0;0.5477755481892909;0.9349148225428823;0.5831420875709004;0.7777777777777779;0.5646373999514918;-0.7656375838926243;1.0256410256410255;-0.3632103104862333;0.6015037593984962;-0.2831512677298998;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;26.57;0.0;30.07;0.0;0.0;24.28;20.06;15.35;0.0;17.62;16.12;0.0;30.12;6.22;0.0;16.7;0.0;14.77;24.42;42.14;11.23;21.73;22.13;10.57;27.3;0.0;52.76;12.76;28.22;0.0;0.0;18.15;27.53;0.0;29.8;20.05;0.0;0.0;21.65;0.0;10.99;6.15;0.0;19.75;0.0;14.62;11.88;16.0;0.0;8.0;11.83;23.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;6.3;0.0;0.0;0.0;360.0;0.0;240.0;120.0;0.0;1.08;1.01;35.16;30.32;0.0;10.0;10.0;29.14;10.61
6.08;0.2187822997774107;0.5154455775315678;0.23316390196840275;0.42718446601941756;-0.01940334707737078;-0.48199515507724866;0.8205128205128205;1.0849443468072641;1.1027568922305764;1.4253007634044397;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;16.37;0.0;12.25;0.0;0.0;6.88;0.0;10.21;0.0;19.03;5.85;0.0;11.63;0.0;0.0;0.0;0.0;0.0;12.53;35.27;0.0;11.29;4.87;6.59;18.15;0.0;18.13;13.25;11.35;0.0;0.0;10.51;10.85;0.0;12.03;18.89;0.0;0.0;16.01;0.0;5.77;0.0;0.0;6.38;0.0;0.0;0.0;4.0;0.0;0.0;5.84;6.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;6.19;600.0;0.0;240.0;240.0;0.0;240.0;480.0;1.01;1.03;5.15;24.72;12.35;0.0;40.0;0.0;31.71;5.24
0.0;0.07181984925025481;-0.0031674193369316856;0.05743031780285339;-0.0507011866235166;0.08634489449430034;0.32500694968428767;0.358974358974359;0.84124194493263;1.1027568922305764;5.497588658845697;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.53;0.0;0.0;0.0;0.0;0.0;20.17;15.06;0.0;6.36;11.99;0.0;0.0;0.0;0.0;10.8;0.0;5.6;0.0;6.32;0.0;17.19;0.0;0.0;5.81;0.0;11.68;6.63;5.33;0.0;0.0;0.0;15.89;0.0;6.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;0.0;0.0;240.0;120.0;0.0;0.0;0.0;6.06;0.0;0.0;0.0;10.0;13.15;0.0
0.0;0.0750127185089106;0.008581420636553259;0.048504426714735156;-0.19309600862998913;0.5646373999514918;0.42841825185656107;0.15384615384615385;-0.6022261277094318;0.7669172932330827;0.003181474918313414;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;27.19;0.0;25.13;0.0;0.0;16.76;5.01;5.13;0.0;28.44;11.02;0.0;11.51;12.58;0.0;21.59;0.0;5.88;13.08;16.87;5.64;26.88;5.69;11.97;16.47;0.0;35.1;6.45;28.58;0.0;0.0;13.02;20.9;0.0;11.89;12.2;0.0;0.0;17.64;0.0;0.0;0.0;0.0;7.26;0.0;0.0;18.1;8.0;4.0;0.0;5.64;15.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;540.0;0.0;0.0;0.0;120.0;0.0;0.0;240.0;120.0;1.0;0.0;1.01;17.18;25.13;0.0;20.0;20.0;20.02;11.56
0.0;0.23518832631813655;0.13544146315181071;0.20893030779624908;-0.0507011866235166;0.5170991996119334;0.24621738612445143;-0.05128205128205128;-0.3632103104862333;-0.20050125313283207;1.4253007634044397;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.55;0.0;19.75;0.0;0.0;0.0;5.01;5.15;0.0;0.0;5.48;0.0;7.04;5.7;0.0;0.0;0.0;5.72;6.04;18.17;10.93;5.76;5.67;0.0;17.45;0.0;6.73;0.0;5.9;0.0;0.0;23.94;17.58;0.0;5.61;5.8;0.0;0.0;0.0;0.0;11.1;12.96;0.0;17.25;0.0;0.0;12.98;0.0;0.0;4.0;6.9;9.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.0;5.83;0.0;0.0;0.0;0.0;0.0;120.0;120.0;1.0;0.0;0.0;14.03;13.55;0.0;0.0;0.0;13.01;5.91
0.0;0.4761169191275287;0.26312438161851853;0.42703425640232934;0.2384034519956851;0.7324763521707494;-0.18220086573210964;-0.1794871794871795;0.11950790861159924;-0.3007518796992481;2.0138736232924344;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;17.14;0.0;12.29;0.0;0.0;11.25;5.03;5.03;0.0;18.1;11.09;0.0;12.2;11.24;0.0;5.43;0.0;17.27;5.43;17.36;11.81;23.11;11.2;9.9;11.05;0.0;28.05;24.83;22.82;0.0;0.0;13.99;9.07;0.0;26.19;10.67;0.0;0.0;5.88;0.0;4.82;0.0;0.0;13.96;0.0;0.0;12.25;0.0;0.0;8.0;0.0;5.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.8;0.0;0.0;0.0;0.0;0.0;0.0;240.0;0.0;2.1;2.06;5.99;25.65;0.0;10.0;0.0;11.72;5.62
0.0;0.6802388246496408;0.251604118298214;0.6007889344898667;0.30744336569579306;0.8944943002667961;-0.7780469401532992;-0.5128205128205128;0.3632103104862331;-0.5513784461152882;-0.2831512677298998;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;38.92;0.0;35.25;0.0;0.0;32.66;15.22;20.45;0.0;59.02;38.98;0.0;28.93;23.02;0.0;27.07;0.0;10.61;30.24;57.68;18.67;51.1;32.19;21.35;46.25;0.0;72.73;38.88;60.06;0.0;0.0;40.91;51.04;0.0;68.98;36.54;0.0;0.0;28.54;0.0;27.56;24.77;0.0;24.1;0.0;13.53;44.96;4.0;0.0;12.0;11.44;40.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;23.71;0.0;0.0;120.0;480.0;0.0;600.0;360.0;0.0;4.13;4.1;47.28;55.78;0.0;50.0;40.0;55.92;21.79
1.0;0.4369155798962568;0.4849808811956516;0.429635973535637;0.18878101402373249;0.31045355323793355;-0.49735911997141447;0.10256410256410256;0.48271821909783236;0.05012531328320802;0.5726654852964267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;11.31;0.0;11.7;0.0;0.0;5.78;15.07;0.0;5.93;12.25;22.98;0.0;13.94;5.6;0.0;10.91;0.0;5.24;11.96;12.33;5.52;12.1;16.5;5.93;17.41;0.0;23.42;18.25;17.6;0.0;0.0;16.04;12.35;0.0;12.63;19.03;0.0;0.0;11.99;5.47;13.45;12.8;0.0;8.23;0.0;0.0;11.85;4.0;0.0;4.0;5.91;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;720.0;0.0;0.0;0.0;120.0;120.0;0.0;0.0;120.0;1.0;1.03;0.0;22.61;18.16;0.0;10.0;0.0;5.54;11.46
2.04;-0.1214203757856265;-0.08435081341890625;-0.12439738078590717;-0.17044228694714114;0.07955372301722052;0.5503905569828308;0.6153846153846154;1.8066783831282953;0.7017543859649122;8.112761041699379;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;27.66;0.0;18.23;0.0;0.0;16.55;20.08;20.29;13.05;17.71;12.31;0.0;16.35;12.08;0.0;4.79;0.0;5.13;17.64;13.23;0.0;16.7;15.36;12.94;15.31;0.0;36.44;13.07;23.22;0.0;27.0;17.13;11.24;0.0;31.17;19.98;0.0;0.0;5.79;12.12;16.94;12.65;0.0;6.88;0.0;7.17;6.97;8.0;0.0;8.0;15.89;10.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.16;0.0;0.0;120.0;120.0;0.0;120.0;0.0;0.0;2.03;1.01;35.64;25.68;0.0;30.0;30.0;5.86;11.16
0.0;0.09572202328380154;-0.5234078819760777;0.028130980240061977;-0.5296655879180151;0.5103080281348535;0.19697390889956382;-0.8205128205128205;-0.8459285295840657;0.7017543859649122;-0.5663025354597998;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;22.83;0.0;20.25;0.0;0.0;17.84;10.06;10.25;0.0;25.42;35.31;0.0;25.03;11.96;0.0;24.77;0.0;12.87;29.81;36.63;17.09;38.23;11.67;10.88;29.72;0.0;78.11;41.12;48.96;0.0;0.0;24.15;11.77;0.0;40.14;25.4;0.0;0.0;23.01;0.0;30.95;6.84;0.0;25.02;0.0;14.05;43.54;8.0;0.0;8.0;11.06;18.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;350.0;13.54;400.0;0.0;0.0;240.0;0.0;120.0;120.0;0.0;3.33;4.45;31.43;31.57;0.0;20.0;110.0;26.78;5.68
